Column1,Column2
104.22.75.189,145
104.22.75.41,145
104.22.74.54,145
104.22.75.246,145
104.22.75.148,145
104.22.74.209,145
104.22.75.4,145
104.22.75.8,145
104.22.73.104,145
104.22.76.1,145
104.22.73.239,145
104.22.74.89,145
104.22.75.251,145
104.22.76.12,145
104.22.76.19,145
104.22.75.156,145
104.22.76.37,145
104.22.75.210,145
104.22.76.52,145
104.22.76.75,145
104.22.76.88,145
104.22.76.93,145
104.22.76.110,145
104.22.76.131,145
104.22.76.254,145
104.22.76.245,145
104.22.77.11,145
104.22.76.228,145
104.22.76.235,145
104.22.77.53,145
104.22.77.5,145
104.22.77.207,145
104.22.77.213,145
104.22.76.204,145
104.22.78.50,145
104.22.78.72,145
104.22.76.242,145
104.22.78.125,145
104.22.78.110,145
104.22.77.245,145
104.22.78.225,145
104.22.77.169,145
104.22.78.66,145
104.22.78.54,145
104.22.79.44,145
104.22.79.51,145
104.22.77.227,145
104.22.78.237,145
104.22.78.33,145
104.22.79.38,145
104.22.77.170,145
104.22.79.146,145
104.22.77.197,145
104.22.78.132,145
104.22.78.177,145
104.22.79.5,145
104.22.79.150,145
104.22.79.45,145
104.22.78.86,145
104.22.78.117,145
104.22.78.202,145
104.22.78.231,145
104.22.78.35,145
104.22.78.136,145
104.22.78.196,145
104.22.79.164,145
104.22.79.127,145
104.22.78.22,145
104.22.79.176,145
104.22.79.185,145
104.22.79.224,145
104.22.79.229,145
104.22.79.246,145
104.27.192.28,145
104.27.192.39,145
104.27.192.23,145
104.27.192.84,145
104.27.192.104,145
104.27.192.120,145
104.27.192.140,145
104.27.192.250,145
104.27.192.217,145
104.27.192.134,145
104.27.193.118,145
104.27.193.48,145
104.27.193.54,145
104.27.194.42,145
104.27.195.35,145
104.27.195.65,145
104.27.195.114,145
104.27.194.234,145
104.27.194.220,145
104.27.194.254,145
104.27.195.59,145
104.27.195.68,145
104.27.192.197,145
104.27.195.155,145
104.27.194.251,145
104.27.195.63,145
104.27.195.73,145
104.27.195.103,145
104.27.194.189,145
104.27.194.237,145
104.27.193.243,145
104.27.196.31,145
104.27.196.16,145
104.27.196.82,145
104.27.196.37,145
104.27.196.119,145
104.27.197.9,145
104.27.196.96,145
104.27.196.192,145
104.27.196.205,145
104.27.196.251,145
104.27.197.110,145
104.27.196.92,145
104.27.196.40,145
104.27.197.162,145
104.27.197.72,145
104.27.196.188,145
104.27.197.209,145
104.27.197.220,145
104.27.196.6,145
104.27.197.127,145
104.27.197.138,145
104.27.198.68,145
104.27.197.201,145
104.27.198.76,145
104.27.197.4,145
104.27.197.30,145
104.27.198.38,145
104.27.198.198,145
104.27.198.207,145
104.27.198.91,145
104.27.198.122,145
104.27.199.33,145
104.27.198.19,145
104.27.198.160,145
104.27.198.22,145
104.27.198.171,145
104.27.198.216,145
104.27.198.229,145
104.27.198.74,145
104.27.197.142,145
104.27.199.25,145
104.27.198.170,145
104.27.198.221,145
104.27.199.75,145
104.27.199.240,145
104.27.199.251,145
104.27.201.4,145
104.27.200.52,145
104.27.201.155,145
104.27.200.182,145
104.27.201.88,145
104.27.200.211,145
104.27.202.162,145
104.27.202.171,145
104.27.202.231,145
104.27.202.28,145
104.27.200.88,145
104.27.200.229,145
104.27.202.186,145
104.27.201.243,145
104.27.201.84,145
104.27.202.123,145
104.27.201.32,145
104.27.202.57,145
104.27.202.90,145
104.27.201.136,145
104.27.202.64,145
104.27.202.45,145
104.27.202.168,145
104.27.202.0,145
104.27.200.115,145
104.27.203.139,145
104.27.203.132,145
104.27.203.232,145
104.27.203.150,145
104.27.203.171,145
104.27.204.39,145
104.27.203.243,145
104.27.203.203,145
104.27.204.2,145
104.27.205.28,145
104.27.205.104,145
104.27.205.234,145
104.27.206.52,145
104.27.205.15,145
104.27.205.7,145
104.27.205.61,145
104.27.205.215,145
104.27.205.236,145
104.27.205.169,145
104.27.206.58,145
104.27.205.186,145
104.27.205.94,145
104.27.204.136,145
104.27.205.207,145
104.27.206.150,145
104.27.206.162,145
104.27.206.166,145
104.27.206.215,145
104.27.206.244,145
104.27.206.230,145
104.27.207.5,145
104.27.207.66,145
104.27.207.36,145
104.27.207.215,145
104.27.206.229,145
104.27.207.28,145
104.27.207.98,145
172.67.48.7,145
172.67.48.107,145
172.67.48.152,145
172.67.49.188,145
172.67.49.208,145
172.67.49.211,145
172.67.50.79,145
172.67.52.2,145
172.67.55.96,145
172.67.57.15,145
172.67.57.40,145
172.67.58.231,145
172.67.59.116,145
172.67.60.113,145
172.67.61.64,145
172.67.48.143,145
172.67.61.156,145
172.67.62.57,145
172.67.62.254,145
172.67.50.126,145
172.67.63.168,145
172.67.63.215,145
172.67.51.26,145
172.67.52.62,145
172.67.53.158,145
172.67.55.7,145
172.67.55.158,145
172.67.55.150,145
172.67.56.105,145
172.67.57.63,145
172.67.59.181,145
172.67.60.229,145
172.67.48.31,145
172.67.48.120,145
172.67.63.193,145
172.67.60.40,145
172.67.51.173,145
172.67.54.250,145
172.67.60.147,145
172.67.48.48,145
172.67.48.83,145
172.67.62.120,145
172.67.62.114,145
172.67.62.206,145
172.67.50.57,145
172.67.59.35,145
172.67.48.151,145
172.67.61.225,145
172.67.62.42,145
172.67.50.99,145
172.67.63.107,145
172.67.63.228,145
172.67.52.74,145
172.67.52.218,145
172.67.54.241,145
172.67.57.122,145
172.67.59.249,145
172.67.51.158,145
172.67.60.48,145
172.67.60.226,145
172.67.60.61,145
172.67.59.240,145
172.67.61.39,145
172.67.62.134,145
172.67.57.78,145
172.67.58.45,145
172.67.63.84,145
172.67.48.61,145
172.67.57.56,145
104.22.64.81,146
104.22.64.222,146
104.22.64.106,146
104.22.65.5,146
104.22.64.252,146
104.22.64.39,146
104.22.64.175,146
104.22.64.194,146
104.22.65.10,146
104.22.65.36,146
104.22.64.206,146
104.22.65.201,146
104.22.64.156,146
104.22.65.167,146
104.22.64.242,146
104.22.65.51,146
104.22.65.83,146
104.22.65.190,146
104.22.64.35,146
104.22.64.118,146
104.22.66.1,146
104.22.66.44,146
104.22.66.100,146
104.22.66.90,146
104.22.66.135,146
104.22.66.149,146
104.22.66.167,146
104.22.66.114,146
104.22.66.129,146
104.22.66.238,146
104.22.66.62,146
104.22.67.5,146
104.22.66.121,146
104.22.67.78,146
104.22.66.170,146
104.22.67.27,146
104.22.67.46,146
104.22.67.20,146
104.22.68.40,146
104.22.67.57,146
104.22.68.118,146
104.22.68.135,146
104.22.68.143,146
104.22.68.212,146
104.22.67.35,146
104.22.68.242,146
104.22.66.203,146
104.22.68.184,146
104.22.68.85,146
104.22.68.120,146
104.22.68.155,146
104.22.69.64,146
104.22.69.81,146
104.22.69.82,146
104.22.69.88,146
104.22.69.98,146
104.22.69.158,146
104.22.69.197,146
104.22.69.248,146
104.22.70.41,146
104.22.70.5,146
104.22.69.167,146
104.22.69.222,146
104.22.69.220,146
104.22.70.124,146
104.22.70.185,146
104.22.70.37,146
104.22.70.236,146
104.22.71.47,146
104.22.70.216,146
104.22.70.225,146
104.22.70.102,146
104.22.70.231,146
104.22.71.196,146
104.22.71.197,146
104.22.71.35,146
104.22.71.242,146
104.22.72.11,146
104.22.72.50,146
104.22.70.197,146
104.22.70.226,146
104.22.71.147,146
104.22.71.56,146
104.22.72.153,146
104.22.70.146,146
104.22.72.84,146
104.22.71.160,146
104.22.70.57,146
104.22.72.182,146
104.22.72.185,146
104.22.72.85,146
104.22.70.141,146
104.22.71.231,146
104.22.72.74,146
104.22.72.87,146
104.22.72.78,146
104.22.72.179,146
104.22.70.165,146
104.22.70.137,146
104.22.72.237,146
104.22.73.4,146
104.22.73.16,146
104.22.73.94,146
104.22.73.194,146
104.22.73.223,146
104.22.73.145,146
104.22.74.24,146
104.22.73.170,146
104.22.73.112,146
104.22.74.39,146
104.22.74.62,146
104.22.73.202,146
104.22.74.79,146
104.22.74.225,146
104.22.74.105,146
104.22.73.49,146
104.22.75.43,146
104.22.75.50,146
104.22.74.128,146
104.22.74.51,146
104.22.75.154,146
104.22.75.169,146
104.22.75.153,146
104.22.75.180,146
104.22.75.16,146
104.22.75.238,146
104.22.75.36,146
104.22.74.190,146
104.22.75.146,146
104.22.75.160,146
104.22.74.244,146
104.22.73.3,146
104.22.76.39,146
104.22.75.176,146
104.22.75.91,146
104.22.76.56,146
104.22.76.124,146
104.22.76.227,146
104.22.76.136,146
104.22.77.18,146
104.22.76.215,146
104.22.77.80,146
104.22.77.68,146
104.22.77.110,146
104.22.77.116,146
104.22.78.29,146
104.22.77.162,146
104.22.78.123,146
104.22.78.170,146
104.22.77.147,146
104.22.77.201,146
104.22.79.77,146
104.22.79.1,146
104.22.78.234,146
104.22.79.39,146
104.22.79.13,146
104.22.79.137,146
104.22.79.70,146
104.22.78.98,146
104.22.79.143,146
104.22.77.100,146
104.22.79.57,146
104.22.79.171,146
104.22.79.191,146
104.22.79.202,146
104.22.79.248,146
104.27.192.13,146
104.27.192.2,146
104.27.192.56,146
104.27.192.75,146
104.27.192.83,146
104.27.192.180,146
104.27.192.207,146
104.27.192.252,146
104.27.193.11,146
104.27.192.206,146
104.27.192.224,146
104.27.192.243,146
104.27.193.24,146
104.27.193.92,146
104.27.193.6,146
104.27.193.222,146
104.27.194.153,146
104.27.193.87,146
104.27.194.170,146
104.27.193.83,146
104.27.194.181,146
104.27.195.33,146
104.27.193.254,146
104.27.193.162,146
104.27.194.130,146
104.27.195.198,146
104.27.194.213,146
104.27.195.224,146
104.27.195.210,146
104.27.195.121,146
104.27.194.231,146
104.27.194.219,146
104.27.195.14,146
104.27.194.210,146
104.27.195.167,146
104.27.194.28,146
104.27.195.199,146
104.27.195.228,146
104.27.195.229,146
104.27.195.241,146
104.27.195.243,146
104.27.196.93,146
104.27.196.130,146
104.27.196.111,146
104.27.196.176,146
104.27.196.24,146
104.27.196.136,146
104.27.196.208,146
104.27.196.245,146
104.27.197.58,146
104.27.197.70,146
104.27.196.13,146
104.27.197.140,146
104.27.198.14,146
104.27.197.164,146
104.27.198.205,146
104.27.197.200,146
104.27.198.55,146
104.27.198.106,146
104.27.196.204,146
104.27.198.44,146
104.27.197.77,146
104.27.199.23,146
104.27.199.30,146
104.27.197.237,146
104.27.199.84,146
104.27.199.113,146
104.27.199.222,146
104.27.200.0,146
104.27.200.31,146
104.27.200.85,146
104.27.200.141,146
104.27.200.47,146
104.27.200.201,146
104.27.200.72,146
104.27.201.122,146
104.27.200.26,146
104.27.201.158,146
104.27.201.169,146
104.27.201.47,146
104.27.202.83,146
104.27.200.98,146
104.27.202.156,146
104.27.202.221,146
104.27.201.212,146
104.27.202.41,146
104.27.202.135,146
104.27.201.139,146
104.27.200.249,146
104.27.202.66,146
104.27.201.152,146
104.27.202.175,146
104.27.201.26,146
104.27.203.23,146
104.27.201.22,146
104.27.202.209,146
104.27.200.193,146
104.27.201.193,146
104.27.203.82,146
104.27.203.87,146
104.27.203.100,146
104.27.203.136,146
104.27.203.252,146
104.27.204.6,146
104.27.203.129,146
104.27.204.40,146
104.27.204.105,146
104.27.204.114,146
104.27.204.190,146
104.27.204.185,146
104.27.205.78,146
104.27.205.250,146
104.27.205.232,146
104.27.204.142,146
104.27.205.151,146
104.27.203.166,146
104.27.205.51,146
104.27.204.172,146
104.27.205.43,146
104.27.206.82,146
104.27.206.73,146
104.27.205.199,146
104.27.205.210,146
104.27.206.104,146
104.27.205.89,146
104.27.206.121,146
104.27.205.84,146
104.27.206.72,146
104.27.205.131,146
104.27.204.213,146
104.27.206.84,146
104.27.206.159,146
104.27.206.171,146
104.27.206.200,146
104.27.206.216,146
104.27.206.222,146
104.27.206.238,146
104.27.207.128,146
104.27.207.111,146
104.27.207.163,146
104.27.207.124,146
104.27.207.127,146
104.27.207.145,146
104.27.207.101,146
104.27.207.183,146
172.67.48.15,146
172.67.48.79,146
172.67.48.169,146
172.67.48.181,146
172.67.49.183,146
172.67.51.30,146
172.67.54.30,146
172.67.54.152,146
172.67.55.251,146
172.67.56.108,146
172.67.56.140,146
172.67.56.150,146
172.67.57.16,146
172.67.57.133,146
172.67.59.27,146
172.67.59.48,146
172.67.48.87,146
172.67.48.101,146
172.67.61.125,146
172.67.61.218,146
172.67.61.230,146
172.67.63.20,146
172.67.50.93,146
172.67.63.60,146
172.67.63.82,146
172.67.50.133,146
172.67.63.173,146
172.67.51.10,146
172.67.63.246,146
172.67.51.150,146
172.67.51.210,146
172.67.52.27,146
172.67.52.52,146
172.67.53.155,146
172.67.53.242,146
172.67.54.243,146
172.67.55.0,146
172.67.55.97,146
172.67.55.236,146
172.67.56.62,146
172.67.56.233,146
172.67.56.242,146
172.67.57.10,146
172.67.57.38,146
172.67.58.151,146
172.67.59.182,146
172.67.59.239,146
172.67.61.168,146
172.67.50.37,146
172.67.63.15,146
172.67.50.137,146
172.67.50.141,146
172.67.63.118,146
172.67.53.66,146
172.67.55.216,146
172.67.55.238,146
172.67.56.73,146
172.67.59.67,146
172.67.59.226,146
172.67.53.103,146
172.67.54.129,146
172.67.56.227,146
172.67.63.130,146
172.67.50.179,146
172.67.63.208,146
172.67.58.100,146
172.67.62.56,146
172.67.49.147,146
172.67.52.87,146
172.67.53.201,146
172.67.54.100,146
172.67.48.156,146
172.67.50.92,146
172.67.49.189,146
172.67.59.235,146
172.67.56.157,146
172.67.51.144,146
172.67.63.244,146
104.22.64.96,147
104.22.64.121,147
104.22.64.24,147
104.22.64.58,147
104.22.64.233,147
104.22.65.9,147
104.22.64.27,147
104.22.64.147,147
104.22.65.60,147
104.22.65.61,147
104.22.65.101,147
104.22.65.128,147
104.22.65.125,147
104.22.65.149,147
104.22.65.168,147
104.22.65.199,147
104.22.65.206,147
104.22.65.208,147
104.22.65.215,147
104.22.65.226,147
104.22.65.27,147
104.22.65.52,147
104.22.65.100,147
104.22.64.174,147
104.22.64.197,147
104.22.64.78,147
104.22.64.237,147
104.22.64.117,147
104.22.64.146,147
104.22.64.179,147
104.22.65.103,147
104.22.64.177,147
104.22.65.216,147
104.22.65.133,147
104.22.65.132,147
104.22.65.91,147
104.22.64.241,147
104.22.66.29,147
104.22.66.49,147
104.22.66.59,147
104.22.66.55,147
104.22.66.103,147
104.22.66.145,147
104.22.66.85,147
104.22.66.212,147
104.22.66.235,147
104.22.67.0,147
104.22.66.201,147
104.22.67.48,147
104.22.66.183,147
104.22.67.85,147
104.22.67.2,147
104.22.66.229,147
104.22.67.138,147
104.22.67.154,147
104.22.66.196,147
104.22.68.20,147
104.22.67.52,147
104.22.68.50,147
104.22.67.61,147
104.22.68.82,147
104.22.68.111,147
104.22.66.232,147
104.22.68.4,147
104.22.68.182,147
104.22.67.204,147
104.22.68.191,147
104.22.67.47,147
104.22.68.88,147
104.22.68.78,147
104.22.68.246,147
104.22.67.247,147
104.22.68.23,147
104.22.68.160,147
104.22.68.230,147
104.22.68.181,147
104.22.68.231,147
104.22.68.220,147
104.22.68.172,147
104.22.68.83,147
104.22.68.106,147
104.22.67.197,147
104.22.68.54,147
104.22.69.32,147
104.22.68.187,147
104.22.67.137,147
104.22.69.99,147
104.22.69.109,147
104.22.69.119,147
104.22.69.117,147
104.22.69.238,147
104.22.69.175,147
104.22.70.58,147
104.22.70.121,147
104.22.70.130,147
104.22.70.66,147
104.22.69.207,147
104.22.70.198,147
104.22.71.9,147
104.22.71.31,147
104.22.71.68,147
104.22.71.61,147
104.22.71.95,147
104.22.71.137,147
104.22.71.191,147
104.22.71.21,147
104.22.71.62,147
104.22.72.42,147
104.22.72.48,147
104.22.72.71,147
104.22.72.120,147
104.22.70.238,147
104.22.70.134,147
104.22.72.19,147
104.22.72.51,147
104.22.72.206,147
104.22.72.105,147
104.22.72.12,147
104.22.71.100,147
104.22.72.202,147
104.22.70.151,147
104.22.72.221,147
104.22.72.220,147
104.22.73.37,147
104.22.73.28,147
104.22.73.64,147
104.22.72.238,147
104.22.73.44,147
104.22.73.138,147
104.22.73.0,147
104.22.73.156,147
104.22.73.177,147
104.22.73.192,147
104.22.72.252,147
104.22.74.6,147
104.22.73.97,147
104.22.73.118,147
104.22.74.144,147
104.22.74.191,147
104.22.74.192,147
104.22.74.198,147
104.22.73.255,147
104.22.75.20,147
104.22.73.147,147
104.22.73.96,147
104.22.74.25,147
104.22.74.158,147
104.22.75.252,147
104.22.75.103,147
104.22.75.109,147
104.22.75.130,147
104.22.75.182,147
104.22.74.74,147
104.22.73.251,147
104.22.75.99,147
104.22.74.165,147
104.22.73.215,147
104.22.75.147,147
104.22.74.254,147
104.22.73.146,147
104.22.75.22,147
104.22.75.72,147
104.22.74.217,147
104.22.75.174,147
104.22.76.68,147
104.22.75.15,147
104.22.74.63,147
104.22.75.145,147
104.22.73.214,147
104.22.74.211,147
104.22.74.148,147
104.22.76.54,147
104.22.75.255,147
104.22.76.99,147
104.22.76.101,147
104.22.76.114,147
104.22.76.125,147
104.22.76.173,147
104.22.76.177,147
104.22.76.150,147
104.22.76.212,147
104.22.76.193,147
104.22.77.16,147
104.22.77.14,147
104.22.77.69,147
104.22.77.75,147
104.22.77.148,147
104.22.76.156,147
104.22.77.40,147
104.22.77.236,147
104.22.78.23,147
104.22.77.139,147
104.22.78.111,147
104.22.77.209,147
104.22.78.126,147
104.22.78.155,147
104.22.77.243,147
104.22.78.197,147
104.22.77.24,147
104.22.76.233,147
104.22.78.49,147
104.22.79.34,147
104.22.77.73,147
104.22.78.28,147
104.22.78.212,147
104.22.78.201,147
104.22.79.8,147
104.22.78.61,147
104.22.77.230,147
104.22.78.10,147
104.22.79.116,147
104.22.79.142,147
104.22.77.187,147
104.22.79.152,147
104.22.77.63,147
104.22.76.129,147
104.22.78.203,147
104.22.79.117,147
104.22.79.12,147
104.22.78.238,147
104.22.79.175,147
104.22.79.181,147
104.22.79.200,147
104.22.79.252,147
104.22.79.212,147
104.22.79.230,147
104.27.192.7,147
104.27.192.35,147
104.27.192.3,147
104.27.192.92,147
104.27.192.107,147
104.27.192.168,147
104.27.192.126,147
104.27.192.138,147
104.27.192.165,147
104.27.192.249,147
104.27.192.151,147
104.27.192.117,147
104.27.193.214,147
104.27.193.81,147
104.27.193.23,147
104.27.193.205,147
104.27.194.95,147
104.27.193.166,147
104.27.194.177,147
104.27.194.47,147
104.27.193.227,147
104.27.194.162,147
104.27.194.190,147
104.27.194.123,147
104.27.195.191,147
104.27.194.188,147
104.27.195.36,147
104.27.195.19,147
104.27.195.124,147
104.27.195.146,147
104.27.194.86,147
104.27.195.99,147
104.27.195.250,147
104.27.196.79,147
104.27.196.83,147
104.27.196.8,147
104.27.196.183,147
104.27.196.177,147
104.27.196.186,147
104.27.196.214,147
104.27.197.62,147
104.27.197.66,147
104.27.197.78,147
104.27.197.71,147
104.27.196.195,147
104.27.198.1,147
104.27.197.15,147
104.27.198.46,147
104.27.198.59,147
104.27.197.229,147
104.27.198.127,147
104.27.198.32,147
104.27.197.183,147
104.27.198.83,147
104.27.199.35,147
104.27.198.146,147
104.27.197.64,147
104.27.198.84,147
104.27.199.6,147
104.27.196.102,147
104.27.198.90,147
104.27.197.250,147
104.27.197.218,147
104.27.198.152,147
104.27.199.22,147
104.27.198.153,147
104.27.198.117,147
104.27.198.40,147
104.27.199.93,147
104.27.199.128,147
104.27.199.163,147
104.27.199.235,147
104.27.199.254,147
104.27.199.203,147
104.27.199.143,147
104.27.200.131,147
104.27.200.176,147
104.27.200.188,147
104.27.200.212,147
104.27.200.74,147
104.27.201.194,147
104.27.200.49,147
104.27.200.161,147
104.27.202.52,147
104.27.200.189,147
104.27.200.186,147
104.27.201.116,147
104.27.202.164,147
104.27.201.181,147
104.27.202.228,147
104.27.203.3,147
104.27.203.5,147
104.27.201.104,147
104.27.203.28,147
104.27.201.125,147
104.27.202.112,147
104.27.202.136,147
104.27.200.239,147
104.27.201.5,147
104.27.202.165,147
104.27.202.1,147
104.27.203.16,147
104.27.202.36,147
104.27.202.49,147
104.27.202.126,147
104.27.200.102,147
104.27.202.110,147
104.27.203.19,147
104.27.200.154,147
104.27.203.50,147
104.27.202.245,147
104.27.201.25,147
104.27.203.81,147
104.27.203.155,147
104.27.203.143,147
104.27.203.121,147
104.27.203.184,147
104.27.203.151,147
104.27.204.5,147
104.27.204.1,147
104.27.204.71,147
104.27.203.225,147
104.27.204.158,147
104.27.204.90,147
104.27.204.33,147
104.27.204.121,147
104.27.205.235,147
104.27.205.130,147
104.27.205.188,147
104.27.206.95,147
104.27.206.101,147
104.27.205.214,147
104.27.206.130,147
104.27.203.182,147
104.27.204.244,147
104.27.206.11,147
104.27.206.122,147
104.27.206.129,147
104.27.206.151,147
104.27.206.210,147
104.27.206.223,147
104.27.206.245,147
104.27.207.151,147
104.27.206.248,147
104.27.207.115,147
104.27.207.166,147
104.27.207.176,147
104.27.207.113,147
104.27.207.248,147
104.27.207.193,147
104.27.207.83,147
104.27.207.179,147
104.27.207.69,147
104.27.207.25,147
172.67.48.76,147
172.67.48.81,147
172.67.48.95,147
172.67.48.128,147
172.67.48.137,147
172.67.48.168,147
172.67.49.70,147
172.67.50.72,147
172.67.50.115,147
172.67.51.176,147
172.67.51.248,147
172.67.52.40,147
172.67.52.165,147
172.67.55.5,147
172.67.56.91,147
172.67.56.166,147
172.67.57.28,147
172.67.57.58,147
172.67.57.111,147
172.67.57.162,147
172.67.59.8,147
172.67.58.249,147
172.67.59.4,147
172.67.59.28,147
172.67.59.73,147
172.67.59.127,147
172.67.60.92,147
172.67.60.126,147
172.67.49.32,147
172.67.62.20,147
172.67.63.100,147
172.67.63.119,147
172.67.63.161,147
172.67.63.187,147
172.67.63.202,147
172.67.50.241,147
172.67.51.63,147
172.67.51.109,147
172.67.52.138,147
172.67.52.185,147
172.67.54.81,147
172.67.54.82,147
172.67.54.190,147
172.67.55.15,147
172.67.55.64,147
172.67.55.192,147
172.67.56.115,147
172.67.56.184,147
172.67.56.201,147
172.67.57.51,147
172.67.57.75,147
172.67.57.251,147
172.67.58.196,147
172.67.59.16,147
172.67.59.50,147
172.67.59.216,147
172.67.60.152,147
172.67.61.94,147
172.67.61.145,147
172.67.48.180,147
172.67.62.113,147
